Time,Voltage(V),Current(A),Power(W),Energy(Kwh),Frequency(Hz),PowerFactor(PF),,,
0:47:55,230.8,0.16,18.5,0.17800000000000002,49.9,0.52,,,
0:47:56,230.8,0.16,19.7,0.17800000000000002,49.9,0.52,,,
0:47:58,230.8,0.16,19.7,0.17800000000000002,49.9,0.52,,,
0:47:59,230.7,0.16,18.8,0.17800000000000002,50.0,0.52,,,
0:48:00,230.6,0.2,24.8,0.17800000000000002,50.0,0.54,,,
0:48:01,230.6,0.2,25.3,0.17800000000000002,50.0,0.55,,,
0:48:02,230.6,0.21,26.9,0.17800000000000002,50.0,0.55,,,
0:48:03,230.6,0.22,27.6,0.17800000000000002,50.0,0.55,,,
0:48:04,230.6,0.22,27.6,0.17800000000000002,50.0,0.55,,,
0:48:05,230.9,0.21,26.8,0.17800000000000002,49.9,0.55,,,
0:48:06,231.0,0.17,21.2,0.17800000000000002,49.9,0.53,,,
0:48:07,230.9,0.17,20.5,0.17800000000000002,50.0,0.53,,,
0:48:08,230.9,0.16,18.4,0.17800000000000002,50.0,0.51,,,
0:48:09,231.0,0.15,18.3,0.17800000000000002,50.0,0.51,,,
0:48:10,231.0,0.15,18.3,0.17800000000000002,50.0,0.51,,,
0:48:11,230.9,0.16,18.5,0.17800000000000002,50.0,0.52,,,
0:48:12,230.9,0.15,18.3,0.17800000000000002,50.0,0.51,,,
0:48:13,230.9,0.16,18.5,0.17800000000000002,49.9,0.52,,,
0:48:15,230.9,0.18,22.1,0.17800000000000002,50.0,0.53,,,
0:48:16,230.9,0.18,22.1,0.17800000000000002,50.0,0.53,,,
0:48:17,230.7,0.21,26.1,0.17800000000000002,50.0,0.55,,,
0:48:18,230.8,0.2,25.9,0.17800000000000002,50.0,0.55,,,
0:48:19,230.7,0.2,25.3,0.17800000000000002,50.0,0.55,,,
0:48:20,230.7,0.2,24.9,0.17800000000000002,50.0,0.55,,,
0:48:21,230.8,0.18,22.6,0.17800000000000002,50.0,0.54,,,
0:48:22,230.8,0.18,22.6,0.17800000000000002,50.0,0.54,,,
0:48:23,230.8,0.16,19.0,0.17800000000000002,50.0,0.52,,,
0:48:24,230.9,0.16,18.6,0.17800000000000002,50.0,0.52,,,
0:48:25,230.8,0.16,18.7,0.17800000000000002,50.0,0.52,,,
0:48:26,230.8,0.16,19.8,0.17800000000000002,50.0,0.52,,,
0:48:27,230.8,0.16,18.6,0.17800000000000002,50.0,0.52,,,
0:48:28,230.8,0.16,18.6,0.17800000000000002,50.0,0.52,,,
0:48:29,230.8,0.16,18.5,0.17800000000000002,49.9,0.52,,,
0:48:30,230.7,0.16,18.9,0.17800000000000002,49.9,0.52,,,
0:48:32,230.6,0.2,25.7,0.17800000000000002,50.0,0.55,,,
0:48:33,230.6,0.2,24.9,0.17800000000000002,49.9,0.55,,,
0:48:34,230.7,0.2,25.1,0.17800000000000002,50.0,0.55,,,
0:48:35,230.7,0.2,25.1,0.17800000000000002,50.0,0.55,,,
0:48:36,230.6,0.2,25.2,0.17800000000000002,50.0,0.55,,,
0:48:37,230.4,0.21,26.6,0.17800000000000002,50.0,0.55,,,
0:48:38,230.6,0.16,19.2,0.17800000000000002,50.0,0.53,,,
0:48:39,230.0,0.16,18.6,0.17800000000000002,50.0,0.52,,,
0:48:40,230.0,0.16,19.7,0.17800000000000002,50.0,0.52,,,
0:48:41,230.0,0.16,18.7,0.17800000000000002,50.0,0.52,,,
0:48:42,230.0,0.16,18.7,0.17800000000000002,50.0,0.52,,,
0:48:43,230.0,0.16,18.4,0.17800000000000002,50.0,0.52,,,
0:48:44,230.0,0.16,18.5,0.17800000000000002,50.0,0.52,,,
0:48:45,230.0,0.16,18.4,0.17800000000000002,50.0,0.52,,,
0:48:46,229.8,0.19,23.5,0.17800000000000002,50.0,0.54,,,
0:48:47,229.8,0.2,25.6,0.17800000000000002,50.0,0.55,,,
0:48:49,229.8,0.2,25.6,0.17800000000000002,50.0,0.55,,,
0:48:50,229.8,0.2,25.2,0.17800000000000002,50.0,0.55,,,
0:48:51,229.8,0.2,25.5,0.17800000000000002,50.0,0.55,,,
0:48:52,229.8,0.2,25.1,0.17800000000000002,50.0,0.55,,,
0:48:53,229.7,0.18,22.6,0.179,50.0,0.54,,,
0:48:54,229.7,0.18,22.6,0.179,50.0,0.54,,,
0:48:55,229.8,0.16,18.2,0.179,50.0,0.51,,,
0:48:56,229.8,0.16,18.5,0.179,49.9,0.52,,,
0:48:57,229.8,0.17,20.0,0.179,50.0,0.52,,,
0:48:58,229.8,0.16,18.5,0.179,50.0,0.52,,,
0:48:59,229.8,0.16,18.5,0.179,50.0,0.52,,,
0:49:00,229.7,0.16,19.0,0.179,50.0,0.52,,,
0:49:01,229.9,0.16,18.5,0.179,50.0,0.52,,,
0:49:02,230.0,0.16,18.7,0.179,50.0,0.51,,,
0:49:03,229.3,0.2,25.3,0.179,50.0,0.54,,,
0:49:04,229.7,0.2,24.9,0.179,50.0,0.55,,,
0:49:06,229.7,0.2,24.9,0.179,49.9,0.55,,,
0:49:07,229.7,0.2,25.7,0.179,50.0,0.55,,,
0:49:08,229.7,0.2,25.8,0.179,50.0,0.55,,,
0:49:09,229.7,0.22,28.3,0.179,50.0,0.55,,,
0:49:10,229.8,0.18,21.6,0.179,50.0,0.53,,,
0:49:11,229.3,0.17,20.1,0.179,50.0,0.52,,,
0:49:12,229.3,0.17,20.1,0.179,50.0,0.52,,,
0:49:13,229.8,0.17,19.8,0.179,50.0,0.52,,,
0:49:14,229.9,0.16,18.4,0.179,50.0,0.51,,,
0:49:15,229.9,0.15,18.2,0.179,50.0,0.51,,,
0:49:16,229.9,0.16,19.6,0.179,50.0,0.52,,,
0:49:17,229.8,0.16,18.4,0.179,50.0,0.52,,,
0:49:18,229.6,0.18,21.9,0.179,50.0,0.53,,,
0:49:19,229.6,0.18,21.9,0.179,50.0,0.53,,,
0:49:20,229.6,0.2,25.3,0.179,50.0,0.55,,,
0:49:21,229.6,0.2,25.0,0.179,50.0,0.55,,,
0:49:23,229.5,0.2,25.5,0.179,49.9,0.55,,,
0:49:24,229.5,0.2,25.1,0.179,50.0,0.55,,,
0:49:25,229.5,0.18,22.5,0.179,50.0,0.54,,,
0:49:26,229.5,0.18,22.5,0.179,50.0,0.54,,,
0:49:27,229.5,0.17,20.3,0.179,50.0,0.53,,,
0:49:28,229.5,0.16,18.4,0.179,50.0,0.51,,,
0:49:29,229.4,0.15,18.2,0.179,50.0,0.52,,,
0:49:30,229.3,0.16,18.3,0.179,50.0,0.51,,,
0:49:31,229.3,0.16,18.9,0.179,50.0,0.52,,,
0:49:32,229.3,0.16,18.9,0.179,50.0,0.52,,,
0:49:33,229.3,0.16,18.4,0.179,50.0,0.51,,,
0:49:34,229.3,0.16,18.9,0.179,50.0,0.52,,,
0:49:35,229.2,0.2,25.1,0.179,50.0,0.54,,,
0:49:36,229.1,0.21,26.3,0.179,50.0,0.55,,,
0:49:37,229.1,0.21,26.3,0.179,50.0,0.55,,,
0:49:38,228.9,0.2,24.8,0.179,50.0,0.54,,,
0:49:39,228.3,0.2,25.0,0.179,49.9,0.54,,,
0:49:41,228.3,0.2,25.0,0.179,50.0,0.54,,,
0:49:42,228.4,0.16,19.3,0.179,50.0,0.52,,,
0:49:43,228.4,0.16,19.3,0.179,50.0,0.52,,,
0:49:44,228.4,0.16,18.5,0.179,50.0,0.52,,,
0:49:45,228.4,0.16,18.3,0.179,50.0,0.51,,,
0:49:46,228.4,0.16,18.6,0.179,49.9,0.52,,,
0:49:47,228.5,0.17,20.0,0.179,49.9,0.52,,,
0:49:48,228.5,0.16,18.4,0.179,50.0,0.51,,,
0:49:49,228.5,0.16,18.4,0.179,50.0,0.51,,,
0:49:50,228.5,0.16,18.3,0.179,49.9,0.51,,,
0:49:51,228.4,0.18,22.1,0.179,50.0,0.53,,,
0:49:52,228.4,0.2,25.6,0.179,50.0,0.55,,,
0:49:53,228.4,0.2,25.0,0.179,50.0,0.54,,,
0:49:54,228.4,0.2,25.2,0.179,50.0,0.55,,,
0:49:55,228.2,0.2,25.3,0.179,50.0,0.54,,,
0:49:56,228.2,0.2,25.3,0.179,50.0,0.54,,,
0:49:58,228.1,0.21,26.1,0.179,50.0,0.56,,,
0:49:59,228.2,0.16,19.5,0.179,50.0,0.52,,,
0:50:00,228.4,0.16,18.9,0.179,50.0,0.52,,,
0:50:01,228.4,0.16,18.3,0.179,49.9,0.51,,,
0:50:02,228.4,0.16,18.5,0.179,49.9,0.52,,,
0:50:03,228.4,0.16,18.5,0.179,49.9,0.52,,,
0:50:04,228.4,0.16,18.3,0.179,50.0,0.51,,,
0:50:05,228.3,0.16,18.3,0.179,49.9,0.51,,,
0:50:06,228.3,0.17,19.6,0.179,49.9,0.52,,,
0:50:07,228.1,0.2,25.3,0.179,50.0,0.54,,,
0:50:08,228.2,0.2,24.9,0.179,49.9,0.55,,,
0:50:09,228.2,0.2,24.9,0.179,50.0,0.55,,,
0:50:10,228.1,0.2,25.1,0.179,49.9,0.55,,,
0:50:11,228.1,0.2,24.9,0.179,49.9,0.55,,,
0:50:12,228.1,0.2,25.0,0.179,49.9,0.55,,,
0:50:13,228.1,0.17,20.8,0.179,49.9,0.53,,,
0:50:15,228.0,0.17,21.1,0.179,50.0,0.53,,,
0:50:16,228.0,0.17,21.1,0.179,49.9,0.53,,,
0:50:17,228.0,0.18,21.3,0.179,49.9,0.53,,,
0:50:18,228.1,0.17,20.0,0.179,50.0,0.53,,,
0:50:19,228.1,0.16,19.2,0.179,49.9,0.52,,,
0:50:20,228.1,0.16,18.3,0.179,49.9,0.51,,,
0:50:21,228.1,0.16,18.3,0.179,49.9,0.51,,,
0:50:22,228.1,0.16,18.5,0.179,49.9,0.51,,,
0:50:23,227.7,0.18,21.9,0.179,49.9,0.53,,,
0:50:24,227.8,0.2,25.2,0.179,49.9,0.55,,,
0:50:25,228.0,0.2,25.1,0.179,50.0,0.55,,,
0:50:26,228.1,0.21,26.4,0.179,50.0,0.55,,,
0:50:27,228.1,0.21,26.4,0.179,49.9,0.55,,,
0:50:28,228.1,0.2,24.9,0.179,50.0,0.55,,,
0:50:29,228.1,0.18,22.3,0.179,49.9,0.54,,,
0:50:30,228.2,0.15,17.9,0.179,50.0,0.51,,,
0:50:32,228.2,0.15,17.7,0.179,50.0,0.51,,,
0:50:33,228.2,0.15,17.6,0.179,50.0,0.51,,,
0:50:34,228.2,0.15,17.6,0.179,50.0,0.51,,,
0:50:35,228.2,0.15,17.3,0.179,50.0,0.51,,,
0:50:36,228.3,0.15,17.3,0.179,50.0,0.51,,,
0:50:37,228.3,0.16,18.7,0.179,49.9,0.52,,,
0:50:38,228.3,0.15,17.5,0.179,50.0,0.5,,,
0:50:39,228.1,0.19,23.2,0.179,50.0,0.54,,,
0:50:40,228.1,0.19,23.2,0.179,50.0,0.54,,,
0:50:41,228.1,0.19,23.7,0.179,49.9,0.54,,,
0:50:42,228.1,0.19,23.8,0.179,50.0,0.54,,,
0:50:43,228.1,0.19,23.8,0.179,50.0,0.54,,,
0:50:44,228.1,0.19,23.9,0.179,50.0,0.54,,,
0:50:45,228.0,0.16,18.5,0.179,50.0,0.52,,,
0:50:46,228.0,0.16,18.5,0.179,50.0,0.52,,,
0:50:47,227.9,0.16,18.5,0.179,50.0,0.51,,,
0:50:49,227.8,0.15,17.1,0.179,49.9,0.5,,,
0:50:50,227.9,0.15,17.4,0.179,50.0,0.51,,,
0:50:51,227.9,0.15,17.1,0.179,49.9,0.5,,,
0:50:52,227.8,0.15,17.1,0.179,50.0,0.5,,,
0:50:53,227.8,0.15,17.1,0.179,49.9,0.5,,,
0:50:54,227.8,0.15,17.2,0.179,50.0,0.51,,,
0:50:55,227.8,0.17,20.1,0.179,50.0,0.52,,,
0:50:56,227.8,0.2,24.9,0.179,49.9,0.54,,,
0:50:57,227.8,0.19,24.2,0.179,50.0,0.54,,,
0:50:58,227.8,0.19,24.0,0.179,50.0,0.54,,,
0:50:59,227.8,0.19,24.0,0.179,50.0,0.54,,,
0:51:00,227.7,0.2,24.4,0.179,49.9,0.54,,,
0:51:01,227.8,0.18,21.8,0.179,50.0,0.54,,,
0:51:02,227.6,0.15,17.2,0.179,50.0,0.51,,,
0:51:03,227.6,0.15,17.1,0.179,50.0,0.51,,,
0:51:04,227.6,0.15,17.0,0.179,50.0,0.5,,,
0:51:06,227.6,0.15,17.0,0.179,50.0,0.5,,,
0:51:07,227.6,0.16,18.5,0.179,50.0,0.51,,,
0:51:08,227.6,0.16,19.0,0.179,49.9,0.52,,,
0:51:09,227.6,0.15,17.3,0.179,49.9,0.51,,,
0:51:10,227.5,0.15,17.8,0.179,49.9,0.51,,,
0:51:11,227.5,0.15,17.8,0.179,50.0,0.51,,,
0:51:12,227.3,0.2,25.3,0.179,50.0,0.54,,,
0:51:13,227.3,0.2,24.3,0.179,49.9,0.55,,,
0:51:14,227.3,0.19,24.0,0.179,50.0,0.54,,,
0:51:15,227.3,0.2,24.1,0.179,50.0,0.54,,,
0:51:16,227.1,0.21,25.9,0.179,49.9,0.55,,,
0:51:17,227.1,0.21,25.9,0.179,49.9,0.55,,,
0:51:18,227.2,0.17,20.9,0.179,49.9,0.53,,,
0:51:19,227.3,0.15,17.1,0.179,50.0,0.5,,,
0:51:20,227.3,0.17,20.2,0.179,50.0,0.53,,,
0:51:21,227.3,0.16,18.9,0.179,50.0,0.52,,,
0:51:23,227.3,0.16,19.0,0.179,50.0,0.52,,,
0:51:24,227.3,0.16,19.0,0.179,50.0,0.52,,,
0:51:25,227.4,0.16,18.5,0.179,50.0,0.51,,,
0:51:26,227.4,0.15,17.2,0.179,50.0,0.5,,,
0:51:27,227.3,0.18,21.7,0.179,50.0,0.53,,,
0:51:28,227.2,0.19,23.8,0.179,50.0,0.54,,,
0:51:29,227.2,0.19,23.7,0.179,50.0,0.54,,,
0:51:30,227.2,0.19,23.7,0.18,50.0,0.54,,,
0:51:31,227.2,0.2,24.3,0.18,50.0,0.55,,,
0:51:32,227.2,0.19,23.9,0.18,50.0,0.54,,,
0:51:33,227.2,0.18,21.7,0.18,50.0,0.54,,,
0:51:34,227.4,0.16,18.8,0.18,50.0,0.52,,,
0:51:35,227.5,0.15,17.0,0.18,50.0,0.5,,,
0:51:36,227.5,0.15,17.0,0.18,50.0,0.5,,,
0:51:37,227.4,0.17,20.9,0.18,50.0,0.53,,,
0:51:38,227.5,0.16,18.7,0.18,50.0,0.52,,,
0:51:39,227.5,0.15,17.1,0.18,50.0,0.5,,,
0:51:41,227.6,0.15,17.1,0.18,50.0,0.5,,,
0:51:42,227.6,0.16,17.9,0.18,50.0,0.51,,,
0:51:43,227.6,0.16,17.9,0.18,50.0,0.51,,,
0:51:44,227.4,0.19,23.6,0.18,50.0,0.54,,,
0:51:45,227.4,0.19,23.6,0.18,50.0,0.54,,,
0:51:46,227.4,0.2,24.3,0.18,50.0,0.54,,,
0:51:47,227.4,0.2,25.3,0.18,50.0,0.55,,,
0:51:48,227.5,0.19,23.8,0.18,50.0,0.54,,,
0:51:49,227.5,0.19,23.8,0.18,50.0,0.54,,,
0:51:50,227.6,0.16,18.7,0.18,50.0,0.52,,,
0:51:51,227.6,0.15,17.1,0.18,50.0,0.5,,,
0:51:52,227.6,0.15,17.4,0.18,50.0,0.51,,,
0:51:53,227.5,0.15,17.3,0.18,50.0,0.51,,,
0:51:54,227.5,0.15,17.3,0.18,50.0,0.51,,,
0:51:55,227.4,0.15,17.0,0.18,50.0,0.51,,,
0:51:56,227.4,0.16,18.5,0.18,50.0,0.51,,,
0:51:58,227.4,0.15,17.1,0.18,50.0,0.5,,,
0:51:59,227.3,0.17,20.1,0.18,50.0,0.52,,,
0:52:00,227.2,0.2,24.3,0.18,50.0,0.54,,,
0:52:01,227.2,0.2,24.3,0.18,50.0,0.54,,,
0:52:02,226.7,0.19,23.9,0.18,50.0,0.54,,,
0:52:03,227.5,0.19,23.8,0.18,50.0,0.54,,,
0:52:04,227.8,0.19,23.6,0.18,50.0,0.54,,,
0:52:05,227.8,0.18,21.6,0.18,50.0,0.54,,,
0:52:06,227.9,0.16,18.4,0.18,50.0,0.51,,,
0:52:07,227.9,0.16,18.4,0.18,50.0,0.51,,,
0:52:08,228.0,0.15,17.2,0.18,50.0,0.51,,,
0:52:09,228.0,0.15,17.1,0.18,50.0,0.51,,,
0:52:10,227.9,0.15,17.1,0.18,50.0,0.51,,,
0:52:11,227.9,0.15,17.2,0.18,50.0,0.51,,,
0:52:12,227.9,0.15,17.0,0.18,50.0,0.51,,,
0:52:13,227.9,0.15,17.0,0.18,50.0,0.51,,,
0:52:15,226.9,0.15,17.5,0.18,50.0,0.51,,,
0:52:16,227.4,0.19,23.8,0.18,50.0,0.54,,,
0:52:17,227.3,0.2,25.2,0.18,50.0,0.55,,,
0:52:18,227.4,0.19,24.0,0.18,50.0,0.54,,,
0:52:19,227.4,0.19,23.7,0.18,50.0,0.54,,,
0:52:20,227.4,0.19,23.7,0.18,50.0,0.54,,,
0:52:21,227.4,0.19,24.0,0.18,50.0,0.54,,,
0:52:22,227.6,0.15,17.9,0.18,50.0,0.52,,,
0:52:23,227.6,0.15,17.5,0.18,50.0,0.51,,,
0:52:24,227.5,0.15,17.1,0.18,50.0,0.5,,,
0:52:25,227.6,0.16,18.8,0.18,50.0,0.52,,,
0:52:26,227.6,0.16,18.8,0.18,50.0,0.52,,,
0:52:27,227.7,0.17,20.5,0.18,50.0,0.53,,,
0:52:28,227.8,0.16,18.7,0.18,50.0,0.52,,,
0:52:29,227.8,0.17,20.3,0.18,50.0,0.52,,,
0:52:30,227.7,0.18,21.9,0.18,50.0,0.53,,,
0:52:32,227.7,0.19,23.8,0.18,50.0,0.54,,,
0:52:33,227.7,0.19,23.8,0.18,50.1,0.54,,,
0:52:34,227.7,0.19,23.8,0.18,50.0,0.54,,,
0:52:35,227.7,0.19,23.9,0.18,50.0,0.54,,,
0:52:36,227.7,0.2,24.2,0.18,50.0,0.54,,,
0:52:37,227.8,0.18,22.5,0.18,50.0,0.54,,,
0:52:38,227.8,0.18,22.5,0.18,50.1,0.54,,,
0:52:39,227.9,0.15,17.1,0.18,50.1,0.51,,,
0:52:40,227.9,0.15,17.3,0.18,50.1,0.51,,,
0:52:41,228.0,0.15,17.1,0.18,50.1,0.51,,,
0:52:42,227.9,0.15,17.1,0.18,50.0,0.51,,,
0:52:43,227.9,0.15,17.4,0.18,50.0,0.51,,,
0:52:44,227.9,0.15,17.4,0.18,50.1,0.51,,,
0:52:45,227.9,0.15,17.1,0.18,50.1,0.51,,,
0:52:46,227.8,0.16,18.8,0.18,50.0,0.51,,,
0:52:47,227.8,0.19,24.1,0.18,50.0,0.54,,,
0:52:49,227.8,0.19,24.1,0.18,50.1,0.54,,,
0:52:50,227.8,0.19,23.7,0.18,50.1,0.54,,,
0:52:51,227.8,0.19,23.7,0.18,50.0,0.54,,,
0:52:52,227.7,0.19,24.0,0.18,50.0,0.54,,,
0:52:53,227.7,0.19,24.0,0.18,50.0,0.54,,,
0:52:54,227.8,0.16,18.3,0.18,50.1,0.52,,,
0:52:55,227.9,0.15,17.1,0.18,50.1,0.51,,,
0:52:56,228.2,0.16,18.6,0.18,50.1,0.52,,,
0:52:57,228.2,0.16,18.6,0.18,50.1,0.52,,,
0:52:58,228.3,0.15,17.1,0.18,50.1,0.51,,,
0:52:59,228.4,0.15,17.6,0.18,50.0,0.51,,,
0:53:00,228.4,0.15,17.2,0.18,50.0,0.51,,,
0:53:01,228.4,0.15,17.3,0.18,50.1,0.51,,,
0:53:02,228.3,0.17,20.8,0.18,50.1,0.52,,,
0:53:03,228.3,0.17,20.8,0.18,50.1,0.52,,,
0:53:04,228.2,0.2,24.4,0.18,50.1,0.54,,,
0:53:06,228.2,0.19,23.9,0.18,50.1,0.54,,,
0:53:07,228.2,0.2,25.2,0.18,50.1,0.55,,,
0:53:08,228.3,0.19,23.8,0.18,50.0,0.54,,,
0:53:09,228.3,0.17,21.1,0.18,50.0,0.53,,,
0:53:10,228.3,0.17,21.1,0.18,50.0,0.53,,,
0:53:11,228.4,0.15,17.3,0.18,50.1,0.51,,,
0:53:12,228.4,0.15,17.4,0.18,50.1,0.51,,,
0:53:13,228.5,0.15,17.0,0.18,50.1,0.51,,,
0:53:14,228.5,0.15,16.8,0.18,50.1,0.5,,,
0:53:15,228.1,0.15,17.0,0.18,50.0,0.5,,,
0:53:16,228.1,0.15,17.0,0.18,50.1,0.5,,,
0:53:17,228.5,0.16,18.5,0.18,50.1,0.52,,,
0:53:18,228.5,0.16,18.2,0.18,50.0,0.51,,,
0:53:19,228.4,0.19,24.0,0.18,50.1,0.54,,,
0:53:20,228.4,0.19,23.7,0.18,50.0,0.54,,,
0:53:21,228.4,0.19,23.8,0.18,50.0,0.54,,,
0:53:23,228.4,0.19,23.8,0.18,50.0,0.54,,,
0:53:24,228.4,0.19,24.1,0.18,50.0,0.54,,,
0:53:25,228.4,0.19,23.7,0.18,50.1,0.54,,,
0:53:26,228.6,0.15,18.0,0.18,50.1,0.52,,,
0:53:27,228.5,0.16,18.7,0.18,50.1,0.52,,,
0:53:28,228.5,0.16,18.7,0.18,50.0,0.52,,,
0:53:29,228.5,0.15,17.6,0.18,50.0,0.51,,,
0:53:30,228.6,0.15,17.4,0.18,50.0,0.51,,,
0:53:31,228.6,0.16,18.7,0.18,50.0,0.51,,,
0:53:32,228.5,0.17,20.5,0.18,50.0,0.53,,,
0:53:33,228.5,0.17,19.9,0.18,50.1,0.53,,,
0:53:34,228.5,0.17,19.9,0.18,50.1,0.53,,,
0:53:35,227.9,0.18,22.0,0.18,50.0,0.53,,,
0:53:36,228.0,0.21,26.1,0.18,50.1,0.55,,,
0:53:37,228.3,0.2,24.4,0.18,50.0,0.55,,,
0:53:38,228.4,0.19,24.2,0.18,50.0,0.54,,,
0:53:40,228.9,0.19,24.0,0.18,50.1,0.54,,,
0:53:41,228.9,0.19,24.0,0.18,50.1,0.54,,,
0:53:42,229.3,0.18,21.9,0.18,50.0,0.54,,,
0:53:43,229.4,0.15,17.3,0.18,50.0,0.51,,,
0:53:44,229.6,0.15,17.4,0.18,50.0,0.51,,,
0:53:45,229.8,0.15,17.0,0.18,50.0,0.51,,,
0:53:46,229.8,0.16,18.4,0.18,50.0,0.51,,,
0:53:47,229.8,0.16,18.4,0.18,50.0,0.51,,,
0:53:48,230.0,0.15,17.3,0.18,50.1,0.51,,,
0:53:49,230.1,0.15,17.3,0.18,50.0,0.51,,,
0:53:50,230.1,0.15,17.5,0.18,50.0,0.5,,,
0:53:51,229.9,0.2,24.6,0.18,50.0,0.54,,,
0:53:52,230.0,0.19,23.8,0.18,50.0,0.54,,,
0:53:53,230.0,0.19,23.8,0.18,50.0,0.54,,,
0:53:54,230.0,0.19,23.9,0.18,50.1,0.54,,,
0:53:55,230.0,0.19,23.7,0.18,50.1,0.54,,,
0:53:57,230.0,0.2,25.3,0.18,50.0,0.55,,,
0:53:58,230.1,0.15,17.8,0.18,50.1,0.52,,,
0:53:59,230.1,0.15,17.8,0.18,50.1,0.51,,,
0:54:00,230.1,0.15,17.8,0.18,50.0,0.51,,,
0:54:01,230.2,0.15,17.2,0.18,50.0,0.5,,,
0:54:02,230.2,0.15,17.3,0.18,50.0,0.51,,,
0:54:03,230.2,0.15,17.0,0.18,50.1,0.5,,,
0:54:04,230.2,0.15,17.1,0.18,50.1,0.51,,,
0:54:05,230.2,0.15,17.2,0.18,50.1,0.5,,,
0:54:06,230.2,0.15,17.2,0.18,50.0,0.5,,,
0:54:07,230.1,0.18,21.9,0.18,50.0,0.53,,,
0:54:08,230.0,0.19,23.9,0.18,50.0,0.54,,,
0:54:09,230.0,0.19,23.7,0.18,50.0,0.54,,,
0:54:10,230.1,0.19,23.9,0.18,50.0,0.54,,,
0:54:11,230.1,0.19,23.9,0.18,50.1,0.54,,,
0:54:12,230.3,0.19,23.8,0.18,50.0,0.54,,,
0:54:13,230.4,0.17,21.2,0.18,50.0,0.53,,,
0:54:15,230.5,0.15,17.0,0.18,50.0,0.51,,,
0:54:16,230.5,0.15,17.0,0.18,50.0,0.51,,,
0:54:17,230.5,0.16,18.6,0.18,50.1,0.51,,,
0:54:18,230.5,0.16,18.6,0.18,50.0,0.51,,,
0:54:19,230.5,0.15,17.2,0.18,50.0,0.5,,,
0:54:20,230.9,0.16,18.3,0.18,50.0,0.51,,,
0:54:21,231.0,0.16,19.0,0.18,50.0,0.51,,,
0:54:22,230.9,0.17,20.0,0.18,50.0,0.52,,,
0:54:23,230.8,0.21,26.5,0.18,50.1,0.55,,,
0:54:24,230.8,0.21,26.5,0.18,50.0,0.55,,,
0:54:25,230.8,0.21,26.2,0.18,50.0,0.55,,,
0:54:26,230.7,0.22,28.0,0.18,50.0,0.56,,,
0:54:27,230.9,0.21,27.3,0.18,50.0,0.56,,,
0:54:28,230.7,0.21,26.5,0.18,50.0,0.55,,,
0:54:29,230.8,0.18,21.6,0.18,50.0,0.53,,,
0:54:30,230.8,0.18,21.6,0.18,50.0,0.53,,,
0:54:32,230.9,0.17,20.6,0.18,50.0,0.53,,,
0:54:33,230.9,0.17,19.8,0.18,50.0,0.52,,,
0:54:34,230.8,0.17,20.5,0.18,50.0,0.53,,,
0:54:35,230.9,0.16,19.9,0.18,50.0,0.53,,,
0:54:36,230.8,0.17,21.0,0.18,50.0,0.53,,,
0:54:37,230.8,0.17,21.0,0.18,50.0,0.53,,,
0:54:38,230.8,0.16,19.9,0.18,50.0,0.53,,,
0:54:39,230.6,0.19,23.1,0.18100000000000002,50.0,0.53,,,
0:54:40,230.1,0.2,25.8,0.18100000000000002,50.0,0.55,,,
0:54:41,230.6,0.2,25.8,0.18100000000000002,50.0,0.55,,,
0:54:42,230.6,0.19,24.3,0.18100000000000002,50.0,0.54,,,
0:54:43,230.6,0.19,24.3,0.18100000000000002,50.0,0.54,,,
0:54:44,230.6,0.19,24.2,0.18100000000000002,50.0,0.54,,,
0:54:45,230.6,0.18,22.6,0.18100000000000002,50.0,0.54,,,
0:54:46,230.7,0.16,18.5,0.18100000000000002,50.0,0.51,,,
0:54:47,230.7,0.15,17.2,0.18100000000000002,50.0,0.51,,,
0:54:49,230.7,0.15,17.1,0.18100000000000002,50.0,0.5,,,
0:54:50,230.7,0.15,17.1,0.18100000000000002,50.0,0.5,,,
0:54:51,230.8,0.15,17.3,0.18100000000000002,50.0,0.51,,,
0:54:52,230.7,0.15,17.6,0.18100000000000002,50.0,0.51,,,
0:54:53,230.8,0.15,17.2,0.18100000000000002,50.0,0.5,,,
0:54:54,230.8,0.16,18.2,0.18100000000000002,50.0,0.51,,,
0:54:55,230.8,0.16,18.2,0.18100000000000002,50.0,0.51,,,
0:54:56,230.7,0.19,23.3,0.18100000000000002,50.0,0.53,,,
0:54:57,230.6,0.2,25.0,0.18100000000000002,50.0,0.55,,,
0:54:58,230.5,0.19,23.9,0.18100000000000002,50.0,0.54,,,
0:54:59,230.4,0.19,24.4,0.18100000000000002,50.0,0.54,,,
0:55:00,230.4,0.19,24.0,0.18100000000000002,50.0,0.54,,,
0:55:01,230.4,0.19,24.0,0.18100000000000002,50.0,0.54,,,
0:55:02,230.5,0.16,18.5,0.18100000000000002,50.0,0.52,,,
0:55:03,230.6,0.15,17.3,0.18100000000000002,50.0,0.5,,,
0:55:04,230.8,0.15,17.2,0.18100000000000002,50.0,0.5,,,
0:55:06,230.7,0.15,17.4,0.18100000000000002,50.0,0.51,,,
0:55:07,230.6,0.17,20.1,0.18100000000000002,50.0,0.52,,,
0:55:08,230.6,0.17,20.1,0.18100000000000002,50.0,0.52,,,
0:55:09,230.6,0.15,18.0,0.18100000000000002,50.0,0.51,,,
