Time,Voltage(V),Current(A),Power(W),Energy(Kwh),Frequency(Hz),PowerFactor(PF),,,
14:31:34,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:31:35,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:31:36,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:31:37,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:31:38,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:31:39,227.7,0.04,1.5,0.195,49.9,0.19,,,
14:31:40,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:31:41,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:31:42,227.6,0.04,1.5,0.195,49.9,0.19,,,
14:31:43,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:44,227.5,0.04,1.4,0.195,49.9,0.17,,,
14:31:45,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:46,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:48,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:49,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:50,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:31:51,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:31:52,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:31:53,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:31:54,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:31:55,227.5,0.04,1.5,0.195,49.9,0.19,,,
14:31:56,227.5,0.04,1.5,0.195,49.9,0.19,,,
14:31:57,227.5,0.04,1.5,0.195,49.9,0.19,,,
14:31:58,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:31:59,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:00,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:01,227.4,0.04,1.5,0.195,49.9,0.19,,,
14:32:02,227.3,0.04,1.5,0.195,49.9,0.19,,,
14:32:03,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:05,227.4,0.04,1.5,0.195,49.9,0.19,,,
14:32:06,227.4,0.04,1.5,0.195,49.9,0.19,,,
14:32:07,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:08,227.3,0.04,1.5,0.195,49.9,0.19,,,
14:32:09,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:10,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:11,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:12,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:13,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:14,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:15,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:16,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:17,227.6,0.04,1.4,0.195,50,0.18,,,
14:32:18,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:19,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:20,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:22,227.6,0.04,1.5,0.195,50,0.19,,,
14:32:23,227.7,0.04,1.4,0.195,50,0.18,,,
14:32:24,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:32:25,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:32:26,227.7,0.04,1.5,0.195,49.9,0.19,,,
14:32:27,227.7,0.04,1.4,0.195,50,0.17,,,
14:32:28,227.6,0.04,1.4,0.195,50,0.18,,,
14:32:29,227.6,0.04,1.5,0.195,49.9,0.19,,,
14:32:30,227.6,0.04,1.4,0.195,50,0.18,,,
14:32:31,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:32:32,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:33,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:34,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:35,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:36,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:37,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:39,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:40,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:32:41,227.4,0.04,1.5,0.195,49.9,0.19,,,
14:32:42,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:43,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:44,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:32:45,227.6,0.04,1.5,0.195,49.9,0.18,,,
14:32:46,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:47,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:48,227.3,0.04,1.4,0.195,50,0.18,,,
14:32:49,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:50,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:51,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:32:52,227.4,0.04,1.4,0.195,49.9,0.17,,,
14:32:53,227.3,0.04,1.5,0.195,49.9,0.19,,,
14:32:54,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:56,227.4,0.04,1.4,0.195,50,0.18,,,
14:32:57,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:32:58,227.3,0.04,1.5,0.195,50,0.19,,,
14:32:59,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:00,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:01,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:02,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:03,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:04,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:05,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:06,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:07,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:08,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:09,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:10,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:11,227.1,0.04,1.4,0.195,49.9,0.18,,,
14:33:12,227.1,0.04,1.5,0.195,50,0.19,,,
14:33:14,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:15,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:16,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:17,227.2,0.04,1.5,0.195,49.9,0.19,,,
14:33:18,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:19,227.2,0.04,1.5,0.195,49.9,0.19,,,
14:33:20,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:21,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:22,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:23,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:24,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:25,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:26,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:27,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:28,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:29,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:31,227.2,0.04,1.4,0.195,50,0.18,,,
14:33:32,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:33,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:34,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:35,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:36,227.3,0.04,1.4,0.195,49.9,0.18,,,
14:33:37,227.2,0.04,1.4,0.195,50,0.18,,,
14:33:38,227.1,0.04,1.4,0.195,50,0.18,,,
14:33:39,227.1,0.04,1.4,0.195,50,0.18,,,
14:33:40,227.2,0.04,1.4,0.195,49.9,0.18,,,
14:33:41,227.3,0.04,1.4,0.195,50,0.18,,,
14:33:42,227.3,0.04,1.5,0.195,49.9,0.19,,,
14:33:43,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:44,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:45,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:46,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:48,227.4,0.04,1.4,0.195,49.9,0.18,,,
14:33:49,227.4,0.04,1.4,0.195,49.9,0.17,,,
14:33:50,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:33:51,227.5,0.04,1.5,0.195,49.9,0.19,,,
14:33:52,227.5,0.04,1.5,0.195,49.9,0.19,,,
14:33:53,227.4,0.04,1.4,0.195,50,0.18,,,
14:33:54,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:33:55,227.6,0.04,1.5,0.195,49.9,0.19,,,
14:33:56,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:33:57,227.5,0.04,1.4,0.195,50,0.18,,,
14:33:58,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:33:59,227.5,0.04,1.4,0.195,50,0.18,,,
14:34:00,227.5,0.04,1.4,0.195,50,0.18,,,
14:34:01,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:34:02,227.5,0.04,1.4,0.195,49.9,0.17,,,
14:34:03,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:34:05,227.7,0.04,1.4,0.195,50,0.18,,,
14:34:06,227.7,0.04,1.4,0.195,50,0.18,,,
14:34:07,227.6,0.04,1.4,0.195,49.9,0.18,,,
14:34:08,227.6,0.04,1.4,0.195,49.9,0.17,,,
14:34:09,227.7,0.04,1.5,0.195,49.9,0.19,,,
14:34:10,227.8,0.04,1.5,0.195,49.9,0.19,,,
14:34:11,227.8,0.04,1.5,0.195,50,0.19,,,
14:34:12,227.8,0.04,1.5,0.195,49.9,0.18,,,
14:34:13,227.8,0.04,1.5,0.195,49.9,0.19,,,
14:34:14,227.9,0.04,1.4,0.195,50,0.18,,,
14:34:15,227.9,0.04,1.4,0.195,49.9,0.17,,,
14:34:16,227.8,0.04,1.4,0.195,49.9,0.18,,,
14:34:17,227.8,0.04,1.4,0.195,49.9,0.18,,,
14:34:18,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:34:19,227.8,0.04,1.4,0.195,49.9,0.18,,,
14:34:20,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:22,227.9,0.04,1.4,0.195,50,0.17,,,
14:34:23,227.9,0.04,1.4,0.195,50,0.17,,,
14:34:24,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:25,227.9,0.04,1.4,0.195,49.9,0.17,,,
14:34:26,227.9,0.04,1.5,0.195,49.9,0.19,,,
14:34:27,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:28,227.8,0.04,1.5,0.195,49.9,0.19,,,
14:34:29,227.9,0.04,1.5,0.195,50,0.19,,,
14:34:30,227.9,0.04,1.5,0.195,50,0.19,,,
14:34:31,227.9,0.04,1.5,0.195,49.9,0.19,,,
14:34:32,227.9,0.04,1.5,0.195,50,0.18,,,
14:34:33,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:34,228,0.04,1.4,0.195,49.9,0.17,,,
14:34:35,228,0.04,1.4,0.195,50,0.18,,,
14:34:36,228,0.04,1.4,0.195,50,0.18,,,
14:34:37,228,0.04,1.4,0.195,49.9,0.18,,,
14:34:39,227.9,0.04,1.4,0.195,50,0.18,,,
14:34:40,227.9,0.04,1.4,0.195,50,0.18,,,
14:34:41,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:42,227.9,0.04,1.5,0.195,49.9,0.18,,,
14:34:43,227.9,0.04,1.5,0.195,49.9,0.18,,,
14:34:44,228,0.04,1.5,0.195,50,0.19,,,
14:34:45,228.1,0.04,1.4,0.195,49.9,0.17,,,
14:34:46,228,0.04,1.4,0.195,50,0.18,,,
14:34:47,228,0.04,1.4,0.195,50,0.18,,,
14:34:48,228,0.04,1.4,0.195,50,0.17,,,
14:34:49,228,0.04,1.4,0.195,49.9,0.17,,,
14:34:50,228,0.04,1.4,0.195,49.9,0.18,,,
14:34:51,228,0.04,1.4,0.195,50,0.18,,,
14:34:52,227.9,0.04,1.4,0.195,50,0.18,,,
14:34:53,228,0.04,1.4,0.195,50,0.18,,,
14:34:54,227.9,0.04,1.4,0.195,49.9,0.18,,,
14:34:56,227.9,0.04,1.4,0.195,50,0.18,,,
14:34:57,228,0.04,1.4,0.195,50,0.17,,,
14:34:58,228,0.04,1.4,0.195,50,0.17,,,
14:34:59,228,0.04,1.5,0.195,49.9,0.19,,,
14:35:00,228,0.04,1.4,0.195,50,0.18,,,
14:35:01,228,0.04,1.4,0.195,50,0.18,,,
14:35:02,228.1,0.04,1.4,0.195,50,0.17,,,
14:35:03,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:04,227.9,0.04,1.4,0.195,50,0.18,,,
14:35:05,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:06,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:07,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:08,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:09,227.7,0.04,1.5,0.195,49.9,0.19,,,
14:35:10,227.8,0.04,1.5,0.195,50,0.19,,,
14:35:11,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:13,227.7,0.04,1.4,0.195,50,0.17,,,
14:35:14,227.7,0.04,1.4,0.195,50,0.17,,,
14:35:15,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:16,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:17,227.8,0.04,1.4,0.195,50,0.18,,,
14:35:18,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:19,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:20,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:21,227.7,0.04,1.5,0.195,50,0.19,,,
14:35:22,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:23,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:24,227.7,0.04,1.4,0.195,50,0.18,,,
14:35:25,227.9,0.04,1.4,0.195,50,0.18,,,
14:35:26,227.9,0.04,1.4,0.195,50,0.18,,,
14:35:27,227.9,0.04,1.4,0.195,50,0.18,,,
14:35:28,228,0.04,1.4,0.195,50,0.18,,,
14:35:29,228.2,0.04,1.5,0.195,50,0.19,,,
14:35:31,228.2,0.04,1.4,0.195,50,0.18,,,
14:35:32,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:33,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:34,228.2,0.04,1.4,0.195,50,0.18,,,
14:35:35,228.2,0.04,1.5,0.195,50,0.19,,,
14:35:36,228.3,0.04,1.5,0.195,50,0.19,,,
14:35:37,228.3,0.04,1.5,0.195,50,0.18,,,
14:35:38,228.2,0.04,1.4,0.195,50,0.18,,,
14:35:39,228.2,0.04,1.4,0.195,50,0.18,,,
14:35:40,228.2,0.04,1.4,0.195,50,0.18,,,
14:35:41,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:42,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:43,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:44,228.2,0.04,1.4,0.195,50,0.17,,,
14:35:45,228.3,0.04,1.4,0.195,50,0.18,,,
14:35:46,228.3,0.04,1.4,0.195,50,0.17,,,
14:35:48,228.3,0.04,1.5,0.195,50,0.18,,,
14:35:49,228.4,0.04,1.4,0.195,50,0.17,,,
14:35:50,228.4,0.04,1.5,0.195,50,0.18,,,
14:35:51,228.4,0.04,1.5,0.195,50,0.18,,,
14:35:52,228.4,0.04,1.4,0.195,50,0.18,,,
14:35:53,228.4,0.04,1.5,0.195,50,0.18,,,
14:35:54,228.3,0.04,1.4,0.195,50,0.17,,,
14:35:55,228.2,0.04,1.5,0.195,50,0.19,,,
14:35:56,228.2,0.04,1.5,0.195,50,0.18,,,
14:35:57,228.2,0.04,1.5,0.195,50,0.18,,,
14:35:58,228.3,0.04,1.4,0.195,50,0.17,,,
14:35:59,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:00,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:01,228.2,0.04,1.5,0.195,50,0.18,,,
14:36:02,228.3,0.04,1.5,0.195,50,0.19,,,
14:36:03,228.3,0.04,1.5,0.195,50,0.19,,,
14:36:05,228.2,0.04,1.4,0.195,50,0.17,,,
14:36:06,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:07,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:08,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:09,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:10,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:11,228.2,0.04,1.5,0.195,50,0.18,,,
14:36:12,228.3,0.04,1.5,0.195,50,0.19,,,
14:36:13,228.3,0.04,1.4,0.195,50,0.17,,,
14:36:14,228.2,0.04,1.4,0.195,50,0.17,,,
14:36:15,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:16,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:17,228.2,0.04,1.5,0.195,50,0.18,,,
14:36:18,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:19,228.1,0.04,1.5,0.195,50,0.19,,,
14:36:20,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:22,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:23,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:24,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:25,228,0.04,1.5,0.195,50,0.19,,,
14:36:26,228,0.04,1.4,0.195,50,0.18,,,
14:36:27,228.1,0.04,1.5,0.195,50,0.19,,,
14:36:28,228.1,0.04,1.5,0.195,50,0.19,,,
14:36:29,228,0.04,1.5,0.195,50,0.19,,,
14:36:30,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:31,228.2,0.04,1.4,0.195,50,0.17,,,
14:36:32,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:33,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:34,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:35,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:36,228.1,0.04,1.5,0.195,50,0.19,,,
14:36:37,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:39,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:40,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:41,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:42,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:43,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:44,228.2,0.04,1.4,0.195,50,0.17,,,
14:36:45,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:46,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:47,228.1,0.04,1.4,0.195,50,0.18,,,
14:36:48,228.2,0.04,1.4,0.195,50,0.18,,,
14:36:49,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:50,228.1,0.04,1.4,0.195,50,0.17,,,
14:36:51,228.1,0.04,1.5,0.195,50,0.18,,,
14:36:52,228,0.04,1.4,0.195,50,0.18,,,
14:36:53,228,0.04,1.4,0.195,50,0.18,,,
14:36:54,228,0.04,1.4,0.195,50,0.17,,,
14:36:56,227.9,0.04,1.4,0.195,50,0.18,,,
14:36:57,227.9,0.04,1.5,0.195,50,0.19,,,
14:36:58,228,0.04,1.4,0.195,50,0.18,,,
14:36:59,228,0.04,1.4,0.195,50,0.17,,,
14:37:00,228,0.04,1.4,0.195,50,0.17,,,
14:37:01,227.9,0.04,1.4,0.195,50,0.18,,,
14:37:02,227.9,0.04,1.4,0.195,50,0.18,,,
14:37:03,228,0.04,1.4,0.195,50,0.18,,,
14:37:04,228,0.04,1.4,0.195,50,0.18,,,
14:37:05,228,0.04,1.4,0.195,50,0.18,,,
14:37:06,228,0.04,1.4,0.195,50,0.18,,,
14:37:07,228,0.04,1.4,0.195,50,0.18,,,
14:37:08,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:09,227.9,0.04,1.4,0.195,50,0.17,,,
14:37:10,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:11,227.8,0.04,1.4,0.195,50,0.17,,,
14:37:13,227.8,0.04,1.4,0.195,50,0.17,,,
14:37:14,227.7,0.04,1.5,0.195,50,0.19,,,
14:37:15,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:16,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:17,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:18,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:37:19,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:20,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:21,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:22,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:23,227.7,0.04,1.4,0.195,50,0.17,,,
14:37:24,227.7,0.04,1.4,0.195,50,0.17,,,
14:37:25,227.7,0.04,1.5,0.195,50,0.19,,,
14:37:26,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:27,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:28,227.8,0.04,1.5,0.195,50,0.19,,,
14:37:29,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:31,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:32,227.8,0.04,1.5,0.195,50,0.19,,,
14:37:33,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:34,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:35,227.8,0.04,1.4,0.195,50,0.17,,,
14:37:36,227.8,0.04,1.5,0.195,50,0.18,,,
14:37:37,227.8,0.04,1.5,0.195,50,0.18,,,
14:37:38,227.8,0.04,1.4,0.195,50,0.18,,,
14:37:39,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:40,227.7,0.04,1.5,0.195,50,0.18,,,
14:37:41,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:42,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:43,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:44,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:45,227.6,0.04,1.4,0.195,50,0.17,,,
14:37:46,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:48,227.7,0.04,1.4,0.195,50,0.18,,,
14:37:49,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:50,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:51,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:52,227.6,0.04,1.5,0.195,50,0.19,,,
14:37:53,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:54,227.6,0.04,1.4,0.195,50,0.18,,,
14:37:55,227.5,0.04,1.5,0.195,50,0.19,,,
14:37:56,227.5,0.04,1.5,0.195,50,0.19,,,
14:37:57,227.7,0.04,1.4,0.195,50,0.17,,,
14:37:58,227.7,0.04,1.5,0.195,50,0.19,,,
14:37:59,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:00,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:01,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:02,227.6,0.04,1.5,0.195,50,0.18,,,
14:38:03,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:05,227.8,0.04,1.4,0.195,50,0.18,,,
14:38:06,227.8,0.04,1.5,0.195,50,0.19,,,
14:38:07,227.9,0.04,1.5,0.195,50,0.19,,,
14:38:08,227.9,0.04,1.5,0.195,50,0.19,,,
14:38:09,227.8,0.04,1.4,0.195,50,0.17,,,
14:38:10,227.8,0.04,1.4,0.195,50,0.18,,,
14:38:11,227.8,0.04,1.4,0.195,50,0.17,,,
14:38:12,227.9,0.04,1.4,0.195,50,0.18,,,
14:38:13,227.9,0.04,1.5,0.195,50,0.19,,,
14:38:14,227.9,0.04,1.5,0.195,50,0.19,,,
14:38:15,227.9,0.04,1.4,0.195,50,0.18,,,
14:38:16,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:17,227.7,0.04,1.4,0.195,50,0.17,,,
14:38:18,227.7,0.04,1.5,0.195,50,0.19,,,
14:38:19,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:20,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:22,227.7,0.04,1.5,0.195,50,0.19,,,
14:38:23,227.7,0.04,1.4,0.195,50,0.17,,,
14:38:24,227.6,0.04,1.5,0.195,50,0.18,,,
14:38:25,227.8,0.04,1.4,0.195,50,0.18,,,
14:38:26,227.8,0.04,1.5,0.195,50,0.18,,,
14:38:27,227.8,0.04,1.5,0.195,50,0.18,,,
14:38:28,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:29,227.7,0.04,1.5,0.195,50,0.19,,,
14:38:30,227.8,0.04,1.5,0.195,50,0.19,,,
14:38:31,227.8,0.04,1.4,0.195,50,0.18,,,
14:38:32,227.8,0.04,1.5,0.195,50,0.18,,,
14:38:33,227.8,0.04,1.5,0.195,50,0.18,,,
14:38:34,227.8,0.04,1.4,0.195,50,0.18,,,
14:38:35,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:36,227.7,0.04,1.5,0.195,50,0.18,,,
14:38:37,227.7,0.04,1.4,0.195,50,0.17,,,
14:38:39,227.7,0.04,1.5,0.195,50,0.19,,,
14:38:40,227.7,0.04,1.5,0.195,50,0.19,,,
14:38:41,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:42,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:43,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:45,227.7,0.04,1.4,0.195,49.9,0.18,,,
14:38:46,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:47,227.7,0.04,1.4,0.195,50,0.18,,,
14:38:48,227.7,0.04,1.4,0.195,50,0.17,,,
14:38:49,227.7,0.04,1.4,0.195,50,0.17,,,
14:38:50,227.6,0.04,1.4,0.195,50,0.18,,,
14:38:51,227.6,0.04,1.5,0.195,50,0.19,,,
14:38:52,227.6,0.04,1.5,0.195,50,0.19,,,
14:38:53,227.6,0.04,1.4,0.195,50,0.18,,,
14:38:55,227.6,0.04,1.4,0.195,50,0.18,,,
14:38:56,227.5,0.04,1.4,0.195,50,0.18,,,
14:38:57,227.5,0.04,1.4,0.195,50,0.18,,,
14:38:58,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:38:59,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:00,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:01,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:02,227.6,0.04,1.4,0.195,50,0.18,,,
14:39:03,227.5,0.04,1.4,0.195,50,0.17,,,
14:39:04,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:05,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:06,227.5,0.04,1.5,0.195,50,0.19,,,
14:39:07,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:39:08,227.5,0.04,1.4,0.195,50,0.17,,,
14:39:09,227.4,0.04,1.4,0.195,50,0.18,,,
14:39:10,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:12,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:13,227.6,0.04,1.4,0.195,50,0.18,,,
14:39:14,227.6,0.04,1.4,0.195,50,0.18,,,
14:39:15,227.6,0.04,1.4,0.195,50,0.18,,,
14:39:16,227.5,0.04,1.4,0.195,50,0.17,,,
14:39:17,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:18,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:19,227.5,0.04,1.4,0.195,50,0.18,,,
14:39:20,227.5,0.04,1.4,0.195,49.9,0.18,,,
14:39:21,227.6,0.04,1.4,0.195,50,0.17,,,
14:39:22,227.6,0.04,1.5,0.195,49.9,0.19,,,
14:39:23,227.6,0.04,1.5,0.195,50,0.19,,,
