Time,Voltage(V),Current(A),Power(W),Energy(Kwh),Frequency(Hz),PowerFactor(PF),,,
16:10:39,228.4,0.44,64,0.003,50,0.63,,,
16:10:40,228.5,0.44,63.8,0.003,50,0.63,,,
16:10:41,228.5,0.44,63.5,0.003,50,0.63,,,
16:10:43,228.5,0.44,63.5,0.003,50,0.63,,,
16:10:44,228.5,0.44,63.5,0.003,50,0.63,,,
16:10:45,228.5,0.44,63.5,0.003,50,0.63,,,
16:10:46,228.4,0.44,63.5,0.003,50,0.63,,,
16:10:47,228.3,0.44,63.5,0.003,50,0.63,,,
16:10:48,228.3,0.44,63.6,0.003,50,0.63,,,
16:10:49,228.3,0.44,63.6,0.003,50,0.63,,,
16:10:50,228.3,0.44,63.8,0.003,50,0.63,,,
16:10:51,228.3,0.44,63.7,0.003,50,0.63,,,
16:10:52,228.3,0.44,63.8,0.003,50,0.63,,,
16:10:53,228.3,0.45,64.1,0.003,50,0.63,,,
16:10:54,228.3,0.45,63.9,0.003,50,0.63,,,
16:10:55,228.3,0.44,63.9,0.003,50,0.63,,,
16:10:56,228.4,0.44,63.7,0.003,50,0.63,,,
16:10:57,228.3,0.44,63.6,0.003,50,0.63,,,
16:10:58,228.3,0.44,63.4,0.003,50,0.63,,,
16:11:00,228.3,0.44,63.3,0.003,50,0.63,,,
16:11:01,228.3,0.44,63.3,0.003,50,0.63,,,
16:11:02,228.2,0.44,63.6,0.003,50,0.63,,,
16:11:03,228.3,0.45,64.1,0.003,50,0.63,,,
16:11:04,228.2,0.44,63.9,0.003,50,0.63,,,
16:11:05,228.3,0.44,63.9,0.003,50,0.63,,,
16:11:06,228.4,0.45,64.1,0.003,50,0.63,,,
16:11:07,228.4,0.45,64.1,0.003,50,0.63,,,
16:11:08,228.3,0.44,64,0.003,50,0.63,,,
16:11:09,228.3,0.44,63.7,0.003,50,0.63,,,
16:11:10,228.4,0.44,63.6,0.003,50,0.63,,,
16:11:11,228.5,0.44,63.8,0.003,50,0.63,,,
16:11:12,228.5,0.44,64,0.003,50,0.63,,,
16:11:13,228.5,0.44,63.8,0.003,50,0.63,,,
16:11:14,228.5,0.44,63.8,0.003,50,0.63,,,
16:11:15,228.5,0.44,63.7,0.003,50,0.63,,,
16:11:17,228.7,0.44,63.8,0.003,50,0.63,,,
16:11:18,228.7,0.44,63.7,0.003,50,0.63,,,
16:11:19,228.7,0.44,63.7,0.003,50,0.63,,,
16:11:20,228.7,0.44,63.6,0.003,50,0.63,,,
16:11:21,228.7,0.44,63.6,0.003,50,0.63,,,
16:11:22,228.7,0.44,63.5,0.003,50,0.63,,,
16:11:23,228.7,0.44,63.4,0.004,50,0.63,,,
16:11:24,228.7,0.44,63.3,0.004,50,0.63,,,
16:11:25,228.7,0.44,63.6,0.004,50,0.63,,,
16:11:26,228.7,0.44,63.8,0.004,50,0.63,,,
16:11:27,228.7,0.44,63.8,0.004,50,0.63,,,
16:11:28,228.6,0.44,63.7,0.004,50,0.63,,,
16:11:29,228.7,0.44,63.7,0.004,50,0.63,,,
16:11:30,228.8,0.44,63.9,0.004,50,0.63,,,
16:11:31,228.8,0.44,63.8,0.004,50,0.63,,,
16:11:32,228.8,0.44,63.5,0.004,50,0.63,,,
16:11:33,228.9,0.44,63.5,0.004,50,0.63,,,
16:11:35,228.9,0.44,63.5,0.004,50,0.63,,,
16:11:36,228.9,0.44,63.3,0.004,50,0.63,,,
16:11:37,228.9,0.44,63.3,0.004,50,0.63,,,
16:11:38,228.9,0.44,64,0.004,50,0.63,,,
16:11:39,228.9,0.44,64,0.004,50,0.63,,,
16:11:40,228.9,0.44,64,0.004,50,0.63,,,
16:11:41,228.9,0.44,63.7,0.004,50,0.63,,,
16:11:42,228.9,0.44,63.6,0.004,50,0.63,,,
16:11:43,229,0.44,63.6,0.004,50,0.63,,,
16:11:44,228.9,0.44,63.4,0.004,50,0.63,,,
16:11:45,228.9,0.44,63.4,0.004,50,0.63,,,
16:11:46,228.8,0.44,63.5,0.004,50,0.63,,,
16:11:47,228.8,0.44,63.8,0.004,50,0.63,,,
16:11:48,228.8,0.44,63.7,0.004,50,0.63,,,
16:11:49,228.8,0.44,63.6,0.004,50,0.63,,,
16:11:50,228.8,0.44,63.7,0.004,50,0.63,,,
16:11:52,228.8,0.44,63.7,0.004,50,0.63,,,
16:11:53,228.7,0.44,63.9,0.004,50,0.63,,,
16:11:54,228.7,0.44,63.8,0.004,50,0.63,,,
16:11:55,228.8,0.44,63.7,0.004,50,0.63,,,
16:11:56,228.7,0.44,63.8,0.004,50,0.63,,,
16:11:57,228.8,0.44,63.5,0.004,50,0.63,,,
16:11:58,228.8,0.44,63.5,0.004,50,0.63,,,
16:11:59,228.8,0.44,63.4,0.004,50,0.63,,,
16:12:00,228.9,0.44,63.6,0.004,50,0.63,,,
16:12:01,228.9,0.44,63.6,0.004,50,0.63,,,
16:12:02,228.9,0.44,63.4,0.004,50,0.63,,,
16:12:03,228.9,0.44,63.5,0.004,50,0.63,,,
16:12:04,228.9,0.44,63.5,0.004,50,0.63,,,
16:12:05,228.9,0.44,63.6,0.004,50,0.63,,,
16:12:06,228.9,0.44,63.5,0.004,50,0.63,,,
16:12:07,228.9,0.44,63.4,0.004,50,0.63,,,
16:12:09,228.9,0.44,63.4,0.004,50,0.63,,,
16:12:10,228.8,0.44,63.4,0.004,50,0.63,,,
16:12:11,228.8,0.44,63.4,0.004,50,0.63,,,
16:12:12,228.8,0.44,63.5,0.004,50,0.63,,,
16:12:13,228.7,0.44,63.5,0.004,50,0.63,,,
16:12:14,228.7,0.44,63.4,0.004,50,0.63,,,
16:12:15,228.7,0.44,63.7,0.004,50,0.63,,,
16:12:16,228.7,0.44,63.8,0.004,50,0.63,,,
16:12:17,228.7,0.44,63.8,0.004,50,0.63,,,
16:12:18,228.8,0.44,63.7,0.004,50,0.63,,,
16:12:19,228.9,0.44,63.6,0.004,50,0.63,,,
16:12:20,228.8,0.44,63.3,0.004,50,0.63,,,
16:12:21,228.9,0.44,63.3,0.004,50,0.63,,,
16:12:22,228.9,0.44,63.3,0.004,50,0.63,,,
16:12:23,228.9,0.44,63.7,0.004,50,0.63,,,
16:12:24,228.9,0.44,63.8,0.005,50,0.63,,,
16:12:26,228.9,0.44,63.7,0.005,50,0.63,,,
16:12:27,228.9,0.44,63.8,0.005,50,0.63,,,
16:12:28,228.9,0.44,63.9,0.005,50,0.63,,,
16:12:29,228.9,0.44,63.9,0.005,50,0.63,,,
16:12:30,228.9,0.44,63.6,0.005,50,0.63,,,
16:12:31,228.9,0.44,63.4,0.005,50,0.63,,,
16:12:32,228.9,0.44,63.6,0.005,50,0.63,,,
16:12:33,228.9,0.44,63.7,0.005,50,0.63,,,
16:12:34,229,0.44,63.6,0.005,50,0.63,,,
16:12:35,229,0.44,63.6,0.005,50,0.63,,,
16:12:36,229,0.44,63.5,0.005,50,0.63,,,
16:12:37,229,0.44,63.4,0.005,50,0.63,,,
16:12:38,229.1,0.44,63.3,0.005,50,0.63,,,
16:12:39,229,0.44,63.5,0.005,50,0.63,,,
16:12:40,229,0.44,63.8,0.005,50,0.63,,,
16:12:41,229,0.44,63.8,0.005,50,0.63,,,
16:12:43,228.9,0.44,63.8,0.005,50,0.63,,,
16:12:44,228.9,0.44,63.5,0.005,50,0.63,,,
16:12:45,228.9,0.44,63.3,0.005,50,0.63,,,
16:12:46,228.9,0.44,63.5,0.005,50,0.63,,,
16:12:47,228.9,0.44,63.5,0.005,50,0.63,,,
16:12:48,228.9,0.44,63.5,0.005,49.9,0.63,,,
16:12:49,228.9,0.44,63.5,0.005,50,0.63,,,
16:12:50,228.8,0.44,63.3,0.005,50,0.63,,,
16:12:51,228.8,0.44,63.4,0.005,50,0.63,,,
16:12:52,228.8,0.44,63.5,0.005,50,0.63,,,
16:12:53,228.7,0.44,63.4,0.005,50,0.63,,,
16:12:54,228.7,0.44,63.4,0.005,50,0.63,,,
16:12:55,228.5,0.44,63.3,0.005,50,0.63,,,
16:12:56,228.6,0.44,63.4,0.005,50,0.63,,,
16:12:57,228.6,0.44,63.8,0.005,50,0.63,,,
16:12:58,228.6,0.44,63.7,0.005,50,0.63,,,
16:13:00,228.6,0.44,63.5,0.005,50,0.63,,,
16:13:01,228.6,0.44,63.5,0.005,50,0.63,,,
16:13:02,228.6,0.44,63.4,0.005,50,0.63,,,
16:13:03,228.4,0.44,63.6,0.005,50,0.63,,,
16:13:04,228.5,0.44,63.8,0.005,50,0.63,,,
16:13:05,228.4,0.44,63.6,0.005,50,0.63,,,
16:13:06,228.4,0.44,63.6,0.005,50,0.63,,,
16:13:07,228.5,0.44,63.4,0.005,50,0.63,,,
16:13:08,228.5,0.44,63.4,0.005,50,0.63,,,
16:13:09,228.4,0.44,63.5,0.005,50,0.63,,,
16:13:10,228.4,0.44,63.5,0.005,50,0.63,,,
16:13:11,228.4,0.44,63.5,0.005,50,0.63,,,
16:13:12,228.4,0.44,63.5,0.005,50,0.63,,,
16:13:13,228.4,0.44,63.5,0.005,50,0.63,,,
16:13:14,228.4,0.44,63.9,0.005,50,0.63,,,
16:13:15,228.3,0.45,64,0.005,50,0.63,,,
16:13:17,228.3,0.44,63.7,0.006,50,0.63,,,
16:13:18,228.3,0.44,63.5,0.006,50,0.63,,,
16:13:19,228.3,0.44,63.5,0.006,50,0.63,,,
16:13:20,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:21,228.3,0.44,63.5,0.006,50,0.63,,,
16:13:22,228.4,0.44,63.4,0.006,50,0.63,,,
16:13:23,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:24,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:25,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:26,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:27,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:28,228.3,0.44,63.6,0.006,50,0.63,,,
16:13:29,228.3,0.44,63.5,0.006,50,0.63,,,
16:13:30,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:31,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:32,228.4,0.44,63.4,0.006,50,0.63,,,
16:13:34,228.4,0.44,63.7,0.006,50,0.63,,,
16:13:35,228.3,0.44,63.8,0.006,50,0.63,,,
16:13:36,228.3,0.44,63.6,0.006,50,0.63,,,
16:13:37,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:38,228.3,0.44,63.4,0.006,50,0.63,,,
16:13:39,228.3,0.44,63.1,0.006,50,0.63,,,
16:13:40,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:41,228.2,0.44,63.2,0.006,49.9,0.63,,,
16:13:42,228.1,0.44,63.1,0.006,50,0.63,,,
16:13:43,228.1,0.44,63.3,0.006,50,0.63,,,
16:13:44,228.1,0.44,63.3,0.006,50,0.63,,,
16:13:45,228.2,0.44,63.5,0.006,50,0.63,,,
16:13:46,228.3,0.44,63.5,0.006,49.9,0.63,,,
16:13:47,228.3,0.44,63.5,0.006,49.9,0.63,,,
16:13:48,228.3,0.44,63.5,0.006,50,0.63,,,
16:13:49,228.3,0.44,63.6,0.006,50,0.63,,,
16:13:50,228.3,0.44,63.6,0.006,50,0.63,,,
16:13:52,228.4,0.44,63.5,0.006,50,0.63,,,
16:13:53,228.3,0.44,63.3,0.006,50,0.63,,,
16:13:54,228.4,0.44,63.2,0.006,50,0.63,,,
16:13:55,228.3,0.44,63.1,0.006,50,0.63,,,
16:13:56,228.3,0.44,63.1,0.006,50,0.63,,,
16:13:57,228.3,0.44,63.2,0.006,50,0.63,,,
16:13:58,228.3,0.44,63.7,0.006,49.9,0.63,,,
16:13:59,228.3,0.44,63.8,0.006,49.9,0.63,,,
16:14:00,228.2,0.44,63.6,0.006,50,0.63,,,
16:14:01,228.1,0.44,63.5,0.006,50,0.63,,,
16:14:02,228.1,0.44,63.5,0.006,49.9,0.63,,,
16:14:03,228.1,0.44,63.4,0.006,49.9,0.63,,,
16:14:04,227.9,0.44,63.5,0.006,50,0.63,,,
16:14:05,228.1,0.44,63.5,0.006,50,0.63,,,
16:14:06,228.2,0.44,63.4,0.006,50,0.63,,,
16:14:07,228.2,0.44,63.2,0.006,49.9,0.63,,,
16:14:09,228.2,0.44,63.2,0.006,50,0.63,,,
16:14:10,228.3,0.44,63.2,0.006,49.9,0.63,,,
16:14:11,228,0.44,63.3,0.006,49.9,0.63,,,
16:14:12,227.8,0.44,63.1,0.006,49.9,0.63,,,
16:14:13,227.8,0.44,63.1,0.006,49.9,0.63,,,
16:14:14,227.8,0.44,63.3,0.006,50,0.63,,,
16:14:15,227.8,0.44,63.3,0.006,50,0.63,,,
16:14:16,227.8,0.44,63.4,0.006,50,0.63,,,
16:14:17,227.8,0.44,63.4,0.006,50,0.63,,,
16:14:18,227.7,0.44,63.2,0.007,50,0.63,,,
16:14:19,227.8,0.44,63.3,0.007,49.9,0.63,,,
16:14:20,227.8,0.44,63.3,0.007,49.9,0.63,,,
16:14:21,227.8,0.44,63.3,0.007,49.9,0.63,,,
16:14:22,227.7,0.44,63.1,0.007,50,0.63,,,
16:14:23,227.7,0.44,63.1,0.007,49.9,0.63,,,
16:14:24,227.7,0.44,63,0.007,49.9,0.63,,,
16:14:26,227.6,0.44,63.1,0.007,49.9,0.63,,,
16:14:27,227.8,0.44,63.2,0.007,49.9,0.63,,,
16:14:28,227.8,0.44,63.2,0.007,50,0.63,,,
16:14:29,227.9,0.44,63.3,0.007,49.9,0.63,,,
16:14:30,228,0.44,63.2,0.007,50,0.63,,,
16:14:31,228,0.44,63.2,0.007,49.9,0.63,,,
16:14:32,228,0.44,63.4,0.007,50,0.63,,,
16:14:33,227.9,0.44,63.5,0.007,50,0.63,,,
16:14:34,227.9,0.44,63.5,0.007,50,0.63,,,
16:14:35,227.9,0.44,63.3,0.007,50,0.63,,,
16:14:36,227.9,0.44,63.1,0.007,50,0.63,,,
16:14:37,227.9,0.44,63.2,0.007,50,0.63,,,
16:14:38,228,0.44,63.2,0.007,50,0.63,,,
16:14:39,228,0.44,63.2,0.007,50,0.63,,,
16:14:40,228,0.44,63.1,0.007,50,0.63,,,
16:14:41,227.9,0.44,63.2,0.007,50,0.63,,,
16:14:43,228,0.44,63.4,0.007,50,0.63,,,
16:14:44,228,0.44,63.4,0.007,50,0.63,,,
16:14:45,228,0.44,63.4,0.007,49.9,0.63,,,
16:14:46,228,0.44,63.4,0.007,50,0.63,,,
16:14:47,228,0.44,63.3,0.007,50,0.63,,,
16:14:48,228.1,0.44,63.3,0.007,50,0.63,,,
16:14:49,228,0.44,63.4,0.007,50,0.63,,,
16:14:50,228,0.44,63.6,0.007,49.9,0.63,,,
16:14:51,228,0.44,63.7,0.007,50,0.63,,,
16:14:52,228,0.44,63.7,0.007,50,0.63,,,
16:14:53,228,0.44,63.6,0.007,49.9,0.63,,,
16:14:54,228,0.44,63.5,0.007,50,0.63,,,
16:14:55,228,0.44,63.4,0.007,50,0.63,,,
16:14:56,228,0.44,63.3,0.007,50,0.63,,,
16:14:57,228,0.44,63.4,0.007,50,0.63,,,
16:14:58,228,0.44,63.4,0.007,50,0.63,,,
16:15:00,228,0.44,63.3,0.007,50,0.63,,,
16:15:01,228,0.44,63.3,0.007,50,0.63,,,
16:15:02,228.3,0.44,63.1,0.007,50,0.63,,,
16:15:03,228.3,0.44,63.1,0.007,50,0.63,,,
16:15:04,228.2,0.44,63.3,0.007,50,0.63,,,
16:15:05,228.2,0.44,63.3,0.007,50,0.63,,,
16:15:06,228.3,0.44,63.3,0.007,50,0.63,,,
16:15:07,228.3,0.44,63.3,0.007,50,0.63,,,
16:15:08,228.1,0.44,63.4,0.007,50,0.63,,,
16:15:09,228,0.44,63.5,0.007,50,0.63,,,
16:15:10,228,0.44,63.5,0.008,49.9,0.63,,,
16:15:11,228,0.44,63.5,0.008,50,0.63,,,
16:15:12,228.1,0.44,63.3,0.008,50,0.63,,,
16:15:13,228,0.44,63.1,0.008,50,0.63,,,
16:15:14,228,0.44,63.1,0.008,50,0.63,,,
16:15:15,228,0.44,62.9,0.008,50,0.63,,,
16:15:17,228,0.44,63,0.008,49.9,0.63,,,
16:15:18,228,0.44,63,0.008,50,0.63,,,
16:15:19,228,0.44,63.1,0.008,49.9,0.63,,,
16:15:20,228.3,0.44,63.3,0.008,50,0.63,,,
16:15:21,228.5,0.44,63.5,0.008,50,0.63,,,
16:15:22,228.5,0.44,63.6,0.008,50,0.63,,,
16:15:23,228.5,0.44,63.6,0.008,50,0.63,,,
16:15:24,228.5,0.44,63.5,0.008,50,0.63,,,
16:15:25,228.6,0.44,63.4,0.008,50,0.63,,,
16:15:26,228.6,0.44,63.3,0.008,50,0.63,,,
16:15:27,228.6,0.44,63.3,0.008,50,0.63,,,
16:15:28,228.6,0.44,63.2,0.008,50,0.63,,,
16:15:29,228.6,0.44,63.2,0.008,50,0.63,,,
16:15:30,228.7,0.44,63.1,0.008,50,0.63,,,
16:15:31,228.6,0.44,63.2,0.008,50,0.63,,,
16:15:32,228.6,0.44,63.2,0.008,50,0.63,,,
16:15:33,228.5,0.44,63.3,0.008,50,0.63,,,
16:15:35,228.5,0.44,63.3,0.008,50,0.63,,,
16:15:36,228.5,0.44,63.3,0.008,50,0.63,,,
16:15:37,228.5,0.44,63.3,0.008,50,0.63,,,
16:15:38,228.5,0.44,63.4,0.008,50,0.63,,,
16:15:39,228.5,0.44,63.4,0.008,50,0.63,,,
16:15:40,228.5,0.44,63.3,0.008,50,0.63,,,
16:15:41,228.5,0.44,63.5,0.008,50,0.63,,,
16:15:42,228.5,0.44,63.5,0.008,50,0.63,,,
16:15:43,228.6,0.44,63.5,0.008,50,0.63,,,
16:15:44,228.6,0.44,63.4,0.008,50,0.63,,,
16:15:45,228.6,0.44,63.3,0.008,50,0.63,,,
16:15:46,228.6,0.44,63,0.008,50,0.63,,,
16:15:47,228.6,0.44,62.9,0.008,50,0.63,,,
16:15:48,228.6,0.44,62.9,0.008,50,0.63,,,
16:15:49,228.7,0.44,62.9,0.008,50,0.63,,,
16:15:50,228.7,0.44,63.2,0.008,50,0.63,,,
16:15:52,228.7,0.44,63.6,0.008,50,0.63,,,
16:15:53,228.7,0.44,63.4,0.008,50,0.63,,,
16:15:54,228.7,0.44,63.5,0.008,50,0.63,,,
16:15:55,228.7,0.44,63.5,0.008,50,0.63,,,
16:15:56,228.7,0.44,63.5,0.008,50,0.63,,,
16:15:57,228.7,0.44,63.7,0.008,50,0.63,,,
16:15:58,228.7,0.44,63.7,0.008,50,0.63,,,
16:15:59,228.7,0.44,63.7,0.008,50,0.63,,,
16:16:00,228.7,0.44,63.7,0.008,50,0.63,,,
16:16:01,228.7,0.44,63.7,0.008,50,0.63,,,
16:16:02,228.8,0.44,63.5,0.008,50,0.63,,,
16:16:03,228.7,0.44,63.4,0.008,50,0.63,,,
16:16:04,228.7,0.44,63.5,0.008,50,0.63,,,
16:16:05,228.7,0.44,63.5,0.008,50,0.63,,,
16:16:06,228.7,0.44,63.4,0.008,50,0.63,,,
16:16:07,228.7,0.44,63.4,0.008,50,0.63,,,
16:16:09,228.7,0.44,63.2,0.008,50,0.63,,,
16:16:10,228.7,0.44,63,0.008,50,0.63,,,
16:16:11,228.7,0.44,62.9,0.008,50,0.63,,,
16:16:12,228.6,0.44,63.1,0.009,50,0.63,,,
16:16:13,228.6,0.44,63.1,0.009,50,0.63,,,
16:16:14,228.6,0.44,63.1,0.009,50,0.63,,,
16:16:15,228.6,0.44,63,0.009,50,0.62,,,
16:16:16,228.6,0.44,63.1,0.009,50,0.63,,,
16:16:17,228.6,0.44,63.4,0.009,50,0.63,,,
16:16:18,228.5,0.44,63.6,0.009,50,0.63,,,
16:16:19,228.5,0.44,63.6,0.009,50,0.63,,,
16:16:20,228.5,0.44,63.4,0.009,50,0.63,,,
16:16:21,228.5,0.44,63.4,0.009,50,0.63,,,
16:16:22,228.5,0.44,63.3,0.009,50,0.63,,,
16:16:23,228.5,0.44,63.4,0.009,50,0.63,,,
16:16:24,228.5,0.44,63.4,0.009,49.9,0.63,,,
16:16:26,228.5,0.44,63.4,0.009,50,0.63,,,
16:16:27,228.5,0.44,63.3,0.009,50,0.63,,,
16:16:28,228.5,0.44,63.3,0.009,49.9,0.63,,,
16:16:29,228.5,0.44,63.2,0.009,50,0.63,,,
16:16:30,228.5,0.44,63.2,0.009,50,0.63,,,
16:16:31,228.5,0.44,63.2,0.009,50,0.63,,,
16:16:32,228.5,0.44,63.2,0.009,50,0.63,,,
16:16:33,228.6,0.44,63.2,0.009,50,0.63,,,
16:16:34,228.6,0.44,63.5,0.009,49.9,0.63,,,
16:16:35,228.6,0.44,63.4,0.009,50,0.63,,,
16:16:36,228.6,0.44,63.3,0.009,50,0.63,,,
16:16:37,228.6,0.44,63.2,0.009,49.9,0.63,,,
16:16:38,228.6,0.44,63.2,0.009,49.9,0.63,,,
16:16:39,228.7,0.44,63.3,0.009,50,0.63,,,
16:16:40,228.7,0.44,63.4,0.009,49.9,0.63,,,
16:16:41,228.7,0.44,63.2,0.009,49.9,0.63,,,
16:16:43,228.8,0.44,63,0.009,49.9,0.63,,,
16:16:44,228.8,0.44,63.2,0.009,49.9,0.63,,,
16:16:45,228.8,0.44,63.2,0.009,49.9,0.63,,,
16:16:46,228.8,0.44,63.2,0.009,50,0.63,,,
16:16:47,228.9,0.44,63.3,0.009,50,0.63,,,
16:16:48,228.9,0.44,63.2,0.009,50,0.62,,,
16:16:49,228.9,0.44,63.1,0.009,50,0.63,,,
16:16:50,229.1,0.44,63.6,0.009,50,0.63,,,
16:16:51,229.1,0.44,63.6,0.009,50,0.63,,,
16:16:52,229.1,0.44,63.4,0.009,50,0.63,,,
16:16:53,229.1,0.44,63.4,0.009,50,0.63,,,
16:16:54,229.1,0.44,63.2,0.009,50,0.63,,,
16:16:55,229,0.44,63.2,0.009,50,0.63,,,
16:16:56,229,0.44,63.2,0.009,50,0.63,,,
16:16:57,229,0.44,63.2,0.009,50,0.63,,,
16:16:58,229,0.44,63.4,0.009,50,0.63,,,
16:17:00,229.1,0.44,63.5,0.009,50,0.63,,,
16:17:01,229,0.44,63.5,0.009,50,0.63,,,
16:17:02,229.1,0.44,63.3,0.009,49.9,0.63,,,
16:17:03,229.1,0.44,63.3,0.009,49.9,0.63,,,
16:17:04,229.1,0.44,63.4,0.01,49.9,0.63,,,
16:17:05,229.1,0.44,63.7,0.01,50,0.63,,,
16:17:06,229.1,0.44,63.5,0.01,50,0.63,,,
16:17:07,229.1,0.44,63.4,0.01,50,0.63,,,
16:17:08,229.1,0.44,63.5,0.01,50,0.63,,,
16:17:09,229.1,0.44,63.5,0.01,49.9,0.63,,,
16:17:10,229.1,0.44,63.3,0.01,50,0.63,,,
16:17:11,229.1,0.44,63.2,0.01,50,0.63,,,
16:17:12,229.1,0.44,63.2,0.01,50,0.63,,,
16:17:13,229.1,0.44,63.1,0.01,49.9,0.62,,,
16:17:14,229.1,0.44,63.2,0.01,50,0.63,,,
16:17:15,229.1,0.44,63.2,0.01,50,0.63,,,
16:17:17,229.1,0.44,63.4,0.01,50,0.63,,,
16:17:18,229.1,0.44,63.4,0.01,50,0.63,,,
16:17:19,229,0.44,63.5,0.01,50,0.63,,,
16:17:20,229,0.44,63.4,0.01,50,0.62,,,
16:17:21,229,0.44,63.4,0.01,50,0.63,,,
16:17:22,229,0.44,63.4,0.01,50,0.63,,,
16:17:23,229,0.44,63.4,0.01,49.9,0.63,,,
16:17:24,229,0.44,63.4,0.01,50,0.63,,,
16:17:25,229,0.44,63.6,0.01,50,0.63,,,
16:17:26,229,0.44,63.4,0.01,50,0.63,,,
16:17:27,229,0.44,63.2,0.01,50,0.63,,,
16:17:28,229,0.44,63.2,0.01,50,0.63,,,
16:17:29,229,0.44,63.1,0.01,50,0.63,,,
16:17:30,229,0.44,63.1,0.01,50,0.63,,,
16:17:31,229,0.44,63,0.01,50,0.63,,,
16:17:32,229,0.44,62.9,0.01,49.9,0.63,,,
16:17:33,229,0.44,62.9,0.01,50,0.63,,,
16:17:35,229,0.44,62.9,0.01,50,0.63,,,
16:17:36,229,0.44,63.3,0.01,50,0.63,,,
16:17:37,229,0.44,63.3,0.01,50,0.63,,,
16:17:38,229,0.44,63.4,0.01,49.9,0.63,,,
16:17:39,229,0.44,63.4,0.01,50,0.63,,,
16:17:40,229,0.44,63.4,0.01,50,0.63,,,
16:17:41,228.9,0.44,63.4,0.01,50,0.63,,,
16:17:42,229,0.44,63.3,0.01,50,0.63,,,
16:17:43,229,0.44,63.3,0.01,50,0.63,,,
16:17:44,229,0.44,63.4,0.01,50,0.63,,,
16:17:45,229,0.44,63.6,0.01,50,0.63,,,
16:17:46,229,0.44,63.6,0.01,50,0.63,,,
16:17:47,229,0.44,63.6,0.01,50,0.63,,,
16:17:48,229,0.44,63.5,0.01,50,0.63,,,
16:17:49,228.9,0.44,63.3,0.01,50,0.62,,,
16:17:50,228.9,0.44,63.6,0.01,50,0.63,,,
16:17:52,228.9,0.44,63.5,0.01,50,0.63,,,
16:17:53,228.9,0.44,63.5,0.01,50,0.63,,,
16:17:54,228.9,0.44,63.4,0.01,50,0.63,,,
16:17:55,228.9,0.44,63.2,0.01,50,0.62,,,
16:17:56,229,0.44,63.3,0.01,50,0.63,,,
16:17:57,229,0.44,63.4,0.01,50,0.62,,,
16:17:58,229,0.44,63.4,0.01,50,0.63,,,
16:17:59,229,0.44,63.4,0.01,50,0.63,,,
16:18:00,229,0.44,63.3,0.01,50,0.63,,,
16:18:01,229,0.44,63.2,0.01,50,0.63,,,
16:18:02,229,0.44,63.4,0.01,50,0.62,,,
16:18:03,229,0.44,63.5,0.01,50,0.63,,,
16:18:04,229,0.44,63.4,0.01,50,0.63,,,
16:18:05,229,0.44,63.4,0.011,50,0.63,,,
16:18:06,228.9,0.44,63.3,0.011,50,0.63,,,
16:18:07,228.9,0.44,63.6,0.011,50,0.63,,,
16:18:09,228.9,0.44,63.7,0.011,50,0.63,,,
16:18:10,228.9,0.44,63.8,0.011,50,0.63,,,
16:18:11,229,0.44,63.6,0.011,50,0.63,,,
16:18:12,229,0.44,63.6,0.011,50,0.63,,,
16:18:13,229,0.44,63.5,0.011,50,0.63,,,
16:18:14,229,0.44,63.5,0.011,50,0.63,,,
16:18:15,229,0.44,63.3,0.011,50,0.63,,,
16:18:16,229,0.44,63.3,0.011,50,0.63,,,
16:18:17,229,0.44,63.2,0.011,50,0.63,,,
16:18:18,229,0.44,63.2,0.011,50,0.63,,,
16:18:19,229,0.44,63.4,0.011,50,0.62,,,
16:18:20,229,0.44,63.3,0.011,50,0.62,,,
16:18:21,228.9,0.44,63.3,0.011,50,0.62,,,
16:18:22,229,0.44,63.3,0.011,50,0.62,,,
16:18:23,229,0.44,63.2,0.011,50,0.62,,,
16:18:24,229.1,0.44,63.2,0.011,50,0.62,,,
16:18:26,229.1,0.44,63.3,0.011,50,0.63,,,
16:18:27,229.1,0.44,63.5,0.011,50,0.62,,,
16:18:28,229.1,0.44,63.5,0.011,50,0.62,,,
16:18:29,229.1,0.44,63.4,0.011,50,0.62,,,
16:18:30,229.1,0.44,63.4,0.011,50,0.62,,,
16:18:31,229.1,0.44,63.2,0.011,50,0.62,,,
16:18:32,229.2,0.44,63.2,0.011,50,0.62,,,
16:18:33,229.2,0.44,63.3,0.011,50,0.62,,,
16:18:34,229.1,0.44,63.5,0.011,50,0.63,,,
16:18:35,229.2,0.44,63.4,0.011,50,0.62,,,
16:18:36,229.2,0.44,63.4,0.011,50,0.62,,,
16:18:37,229.1,0.44,63.4,0.011,50,0.62,,,
16:18:38,229,0.44,63.3,0.011,50,0.63,,,
16:18:39,229,0.44,63.3,0.011,50,0.62,,,
16:18:40,229,0.44,63.4,0.011,50,0.62,,,
